t,Accel_Longitudinal[g],GPSVehicleSpeed[km/h],AccPedPos,EngineSpeed,EnToq,GearPos
1088.032391,-0.008320371,31.6209836,0,1152.821169,-23,4
1088.082391,-0.008200609,31.54419094,0,1150.157885,-23,4
1088.132391,-0.01057256,31.51431629,0,1148.4476,-23,4
1088.182391,-0.012964025,31.44230512,0,1145.5,-23,4
1088.232391,-0.049390244,31.34972832,0,1143.165076,-23,4
1088.282391,-0.022235366,31.33222708,0,1142.967885,-23,4
1088.332391,-0.02867134,31.2705997,0,1139.825406,-23,4
1088.382391,-0.024293903,31.21051924,0,1136.4494,-23,4
1088.432391,-0.024480488,31.1520705,0,1133.475595,-23,4
1088.482391,-0.02375,31.08156208,0,1132.164195,-23,4
1088.532391,-0.017298781,31.00306833,0,1131.817939,-23,4
1088.582391,-0.020392683,30.93380061,0,1129.891406,-23,4
1088.632391,-0.02064878,30.83941309,0,1123.638492,-23,4
1088.682391,-0.032517684,30.77493481,0,1123.841667,-23,4
1088.732391,-0.025195122,30.75662003,0,1123.893701,-23,4
1088.782391,-0.016000001,30.72953627,0,1119.33873,-23,4
1088.832391,-0.030331097,30.65397095,0,1115.821565,-23,4
1088.882391,-0.043732319,30.54130015,0,1112.474414,-23,4
1088.932391,-0.043403048,30.46509732,0,1113.5,-23,4
1088.982391,-0.031338414,30.45424854,0,1111.812016,-23,4
1089.032391,-0.03682317,30.39372016,0,1108,-23,4
1089.082391,-0.040882716,30.3051226,0,1106.5,-23,4
1089.132391,-0.028999999,30.24068021,0,1103.656548,-23,4
1089.182391,-0.010321341,30.20308074,0,1102.475977,-23,4
1089.232391,-0.01675,30.1433105,0,1099.824795,-23,4
1089.282391,-0.007859258,30.04605872,0,1095.130233,-23,4
1089.332391,-0.024651829,30.01096397,0,1091.917913,-23,4
1089.382391,-0.018764634,29.97180704,0,1089.843293,-23,4
1089.432391,-0.001529268,29.89233079,0,1087.65957,-23,4
1089.482391,-0.019125,29.82357772,0,1086.920898,-23,4
1089.532391,-0.014389635,29.77110527,0,1083.142339,-23,4
1089.582391,-0.014522223,29.71289559,0,1081.8478,-23,4
1089.632391,-0.019091463,29.65963059,0,1080.5,-23,4
1089.682391,-0.020042683,29.61697956,0,1077.5,-23,4
1089.732391,-0.010810975,29.54735114,0,1074.483779,-23,4
1089.782391,-0.018713124,29.47397331,0,1072.5,-23,4
1089.832391,-0.031079877,29.39745704,0,1071.322782,-23,4
1089.882391,-0.054145124,29.332531,0,1069.454134,-23,4
1089.932391,-0.024596952,29.29659157,0,1067.956301,-23,4
1089.982391,-0.020201219,29.2133054,0,1063.337185,-23,4
1090.032391,-0.031433335,29.15836608,0,1062.332143,-23,4
1090.082391,-0.035454879,29.1054293,0,1060.973062,-23,4
1090.132391,-0.008115244,29.04717282,0,1059.328306,-23,4
1090.182391,-0.004834756,28.9814894,0,1056.475,-23,4
1090.232391,-0.024240854,28.91754864,0,1053.010331,-23,4
1090.282391,-0.032410977,28.87730511,0,1051.330533,-23,4
1090.332391,-0.030123782,28.79870236,0,1051,-23,4
1090.382391,-0.044464634,28.74927371,0,1049.923837,-23,4
1090.432391,-0.023840854,28.69946354,0,1046.321976,-23,4
1090.482391,-0.03375,28.63642155,0,1043.153,-23,4
1090.532391,-0.039234758,28.57958008,0,1040.5,-23,4
1090.582391,-0.029538414,28.53722292,0,1038.677823,-22,4
1090.632391,-0.022527108,28.47932135,0,1036.662023,-22.68021584,4
1090.682391,-0.019279517,28.41926319,0,1034.937,-22,4
1090.732391,-0.028490853,28.34593385,0,1028.804167,-22,4
1090.782391,-0.031566666,28.2653709,0,1026.023633,-22,4
1090.832391,-0.03517805,28.17884375,0,1028.582087,-22,4
1090.882391,-0.028660366,28.12451214,0,1029.833824,-22,4
1090.932391,-0.029028658,28.07923964,0,1021.787692,-22,4
1090.982391,-0.017324075,28.02644703,0,1015,-22,4
1091.032391,-0.025160366,27.93293583,0,1018.826434,-21.31434428,4
1091.082391,-0.033,27.83024947,0,1015.977326,-22,4
1091.132391,-0.015267683,27.78846357,0,1011.010124,-21.05243899,4
1091.182391,-0.020546296,27.72221649,0,1008.655081,-21,4
1091.232391,-0.028984756,27.68472713,0,1008.66376,-21,4
1091.282391,-0.015117683,27.64826007,0,1005.950391,-21,4
1091.332391,-0.017016666,27.56715117,0,1003.158943,-21,4
1091.382391,-0.009843902,27.49339879,0,999.9893145,-21,4
1091.432391,-0.024039025,27.43357648,0,998.0075203,-21,4
1091.482391,-0.042750001,27.36385826,0,995.5,-21,3
1091.532391,-0.030808644,27.26260979,0,993.8384921,-21,3
1091.582391,-0.028828048,27.17387292,0,991.9765873,-21,3
1091.632391,-0.035273169,27.12808952,0,989.667623,-21,3
1091.682391,-0.032138414,27.08254135,0,985.1588709,-20,3
1091.732391,-0.027762194,27.03345184,0,983,-20.04374999,3
1091.782391,-0.033227439,27.00416275,0,982,-20,3
1091.832391,-0.024098171,26.93305453,0,979.4967308,-20,3
1091.882391,-0.031931481,26.85005845,0,976.8847328,-20,3
1091.932391,-0.034712805,26.75978065,0,974.6741736,-20,3
1091.982391,-0.029716464,26.64774338,0,977.0283203,-20,3
1092.032391,-0.029945122,26.56913061,0,975.4145349,-20,3
1092.082391,-0.029803658,26.49888113,0.663736964,975.1232,-20,3
1092.132391,-0.047557316,26.44202934,5.254981642,987.6616141,-20,3
1092.182391,-0.050971342,26.35644904,14.14985059,1005.258399,-20,3
1092.232391,-0.036548781,26.2995396,19.84765625,1035.252049,-17.50614722,3
1092.282391,0.001252469,26.25946948,19.84765625,1053.766861,-9.35157479,3
1092.332391,-0.038234146,26.2111586,19.84765625,1054.441,-4,3
1092.382391,-0.010115244,26.18004111,19.84765625,1054.307143,0.310887122,3
1092.432391,-0.035848148,26.11816694,19.84765625,1060.819094,6.345255504,3
1092.482391,-0.008646342,26.04570058,19.84765625,1076.842262,10.99791664,3
1092.532391,-0.016470122,25.99314251,19.84765625,1102.073185,16.58669359,3
1092.582391,0.004824074,25.97423597,19.84765625,1131.8876,24,3
1092.632391,-0.015455488,25.98597341,19.84765625,1183.105754,31.16739129,3
1092.682391,-0.006964814,25.98940835,19.84765625,1259.07376,39,3
1092.732391,-0.013878049,25.98759586,19.84765625,1317.618371,44.32954548,3
1092.782391,0.018399391,25.97038667,19.51622271,1374.630493,51.0082032,3
1092.832391,0.031767073,25.98446631,16.40241818,1395.259959,59.30853657,3
1092.882391,0.05492744,26.04810126,9.367896255,1376.927,48.77799988,3
1092.932391,0.058191462,26.14437392,0,1364.901829,42.04749995,3
1092.982391,0.07079268,26.22386019,0,1328.898809,35.58984371,3
1093.032391,0.031316463,26.29397404,0,1284.731151,26.65661761,3
1093.082391,0.016117074,26.25517494,0,1282.180682,17.97000001,3
1093.132391,0.005221687,26.21791261,0,1298.514718,12,3
1093.182391,-0.014812806,26.19119457,0,1316.522308,8.355952356,3
1093.232391,-0.004082318,26.21449789,0,1330.014113,6,3
1093.282391,-0.001843902,26.25722393,0,1323.605709,2.41181102,3
1093.332391,0.008100618,26.30679284,0,1304.703346,-1.013503585,3
1093.382391,-0.015765853,26.30113322,0,1296.5,-3.996218463,3
1093.432391,-0.005039024,26.26601512,0,1295.485976,-22,3
1093.482391,-0.006466463,26.2127976,0,1287.473837,-8.64600002,3
1093.532391,-0.015823172,26.17966265,0,1276.461585,-9,3
1093.582391,0.007737036,26.09821454,0,1278.03,-9,3
1093.632391,-0.027089635,25.99608157,0,1304.469318,-10,3
1093.682391,-0.024095181,25.9575288,0,1322.07207,-13,3
1093.732391,-0.021462963,25.93535991,0,1312.354167,-12.6845238,3
1093.782391,0.013600609,25.91094363,0,1294.8324,-12.63479998,3
1093.832391,-0.017901829,25.85032168,0,1274.984274,-13,3
1093.882391,-0.022690854,25.81912184,0,1283.095208,-13,3
1093.932391,-0.032321605,25.74744643,0,1295.676411,-16.32977939,3
1093.982391,-0.014396341,25.70367542,0,1296.073242,-16.91485508,3
1094.032391,-0.011174691,25.67658081,0,1287.5,-16,3
1094.082391,-0.013403704,25.62830721,0,1276.837103,-19.35239998,3
1094.132391,-0.035763415,25.57594974,0,1266.990833,-20,3
1094.182391,-0.048244511,25.48757948,0,1277.602941,-20,3
1094.232391,-0.034969513,25.40129175,1.30973508,1281.491279,-21.93800006,3
1094.282391,-0.017367073,25.31934945,6.474903408,1271.280814,-23,3
1094.332391,-0.018759146,25.22430257,10.06088701,1259.667063,-22,3
1094.382391,-0.03350183,25.12087966,13.70168762,1261.163095,-23,3
1094.432391,-0.026000001,25.06657995,16.10646391,1272.682056,-10,3
1094.482391,-0.006661586,25.03042659,18.67228381,1283.859504,-5.701219502,3
1094.532391,-0.004293903,25.01122905,19.56095969,1279.711194,0.338405764,3
1094.582391,0.006796341,25.0417329,19.546875,1284.151923,5,3
1094.632391,-0.002817683,25.05760263,19.6953125,1290.83668,10,3
1094.682391,0.020665853,25.07258221,19.546875,1295.633943,15.28699188,3
1094.732391,0.006762195,25.0310997,19.68193586,1288.035282,21.9621849,3
1094.782391,0.041693904,25.05021182,19.6953125,1299.92624,27.59105691,3
1094.832391,0.026098171,25.05382891,19.6953125,1326.063257,34.32785718,3
1094.882391,0.040919752,25.06671191,19.56037745,1351.5,39.95950417,3
1094.932391,0.03842561,25.10047923,19.68282628,1350.485331,47,3
1094.982391,0.05010061,25.20486602,19.6953125,1335.332,53.62398375,3
1095.032391,0.068894511,25.31293777,19.6953125,1322.968442,57,3
1095.082391,0.052986584,25.40004816,19.55887083,1309.5,65.2792373,3
1095.132391,0.053164023,25.53138962,19.6953125,1319.663095,71.69264711,3
1095.182391,0.077755487,25.62122629,19.56196614,1324.525,77.98571425,3
1095.232391,0.084148146,25.67974015,19.68352481,1317.163306,78,3
1095.282391,0.090582714,25.7886102,19.546875,1306.8412,77.36300811,3
1095.332391,0.06355183,25.91219179,19.546875,1302,78,3
1095.382391,0.055033535,26.0356809,19.546875,1305.788866,78,3
1095.432391,0.077078051,26.13660965,19.546875,1313.979762,78,3
1095.482391,0.081307925,26.21263015,19.67905108,1324.02907,78,3
1095.532391,0.060486748,26.33337404,19.546875,1329.331944,79,3
1095.582391,0.061407318,26.44630954,19.546875,1335.6682,79,3
1095.632391,0.037460975,26.52035536,19.68228107,1342.05,79,3
1095.682391,0.062828046,26.60353044,19.546875,1348.462705,78,3
1095.732391,0.054911585,26.69223208,19.546875,1358.473283,78.3327338,3
1095.782391,0.064178482,26.77956482,19.546875,1366.045898,78,3
1095.832391,0.062429877,26.84916602,19.68174838,1377.830242,78,3
1095.882391,0.060637194,26.93464925,19.546875,1387.815323,78,3
1095.932391,0.073162197,26.96804284,19.68587481,1399.5946,78,3
1095.982391,0.06355793,27.01294639,19.546875,1407.765625,77,3
1096.032391,0.078693901,27.08165672,19.546875,1413.906641,76,3
1096.082391,0.048321342,27.19397829,19.40507131,1418.546429,76,3
1096.132391,0.075818902,27.32355709,19.39453125,1426.345508,74,3
1096.182391,0.058521342,27.39417039,19.39453125,1433.482087,74,3
1096.232391,0.061515244,27.46200257,19.39453125,1439.5,74,3
1096.282391,0.063559757,27.56626672,19.39453125,1449.441597,74,3
1096.332391,0.063018296,27.68532872,19.24766815,1456.905962,74,3
1096.382391,0.055915854,27.75274782,19.39453125,1460.5,74,3
1096.432391,0.077309148,27.82878644,19.39453125,1464.5,74,3
1096.482391,0.068307928,27.92376751,19.39453125,1469.175205,74,3
1096.532391,0.0838311,28.03159402,19.38446904,1473.997131,74,3
1096.582391,0.078452437,28.12869245,19.39453125,1476.0566,74,3
1096.632391,0.07954573,28.20430824,19.39453125,1471.2446,74,3
1096.682391,0.070253704,28.30805538,19.39453125,1467.474405,74,3
1096.732391,0.073414632,28.4024948,19.38257403,1462.501,74,3
1096.782391,0.066466463,28.48614338,19.25505792,1460.324213,73,3
1096.832391,0.058705488,28.56601303,19.38061018,1461.9766,73,3
1096.882391,0.080273782,28.67226446,19.2513778,1460.647835,73,3
1096.932391,0.075287198,28.76720172,19.2421875,1463.654435,73,3
1096.982391,0.053810976,28.8336091,19.2421875,1464.510742,72,3
1097.032391,0.041325,28.93544978,19.2421875,1465.5,71.6956349,3
1097.082391,0.076920124,29.03657391,19.22873047,1467.5,71,3
1097.132391,0.07603049,29.13766912,19.08984375,1466.509534,71,3
1097.182391,0.075755491,29.22845663,18.9375,1467.5,70,3
1097.232391,0.070370368,29.28495529,18.9375,1469.939453,70,3
1097.282391,0.051481098,29.34681748,18.9375,1474.046627,69,3
1097.332391,0.06168232,29.44491576,18.9375,1481.327459,69,3
1097.382391,0.059345732,29.55160658,18.9375,1486.315323,68.36434424,3
1097.432391,0.074381096,29.64046992,18.7890625,1487.996398,68,3
1097.482391,0.066114197,29.73976327,18.32284072,1491.5,67,3
1097.532391,0.052235975,29.81358599,16.95675454,1493.67832,64.32574626,3
1097.582391,0.056009147,29.88811307,14.98029468,1499.539959,59.01653225,3
1097.632391,0.060729271,29.97427476,13.4786895,1499.164837,51.68911288,3
1097.682391,0.038765853,30.0357878,11.3090552,1494.345565,46.10286876,3
1097.732391,0.041618904,30.08427626,7.848382748,1495.994703,42,3
1097.782391,0.038279877,30.10186165,3.264714932,1502.932738,34,3
1097.832391,0.015963415,30.12579243,0,1509.145276,28.34595588,3
1097.882391,0.01518395,30.14179147,0,1506.486017,22.05476196,3
1097.932391,0.010904268,30.17370213,0,1501,16.4039063,3
1097.982391,0.015334337,30.1841983,0,1505.134221,11.73749998,3
1098.032391,-0.007940854,30.19891948,0,1505.995732,7,3
1098.082391,-0.010607317,30.1947449,0,1501.075394,1.732677178,3
1098.132391,-0.00382439,30.16120291,0,1498,-0.316911787,3
1098.182391,0.00862561,30.13450264,0,1499,-3.060820892,3
1098.232391,-0.007548781,30.09375727,0,1499.661585,-6,3
1098.282391,-0.007854321,30.03221614,0,1496.693496,-8.630991746,3
1098.332391,-0.002227439,29.98414186,0,1493.028427,-10,3
1098.382391,-0.015874097,29.94534842,0,1491.356102,-10,3
1098.432391,-0.01139634,29.9018688,0,1490.825625,-11,3
1098.482391,-0.021969513,29.85889942,0,1496.506303,-11,3
1098.532391,-0.029410978,29.8398476,0,1499.322541,-14,3
1098.582391,-0.021389024,29.79845275,0,1484.302292,-14,3
1098.632391,-0.030528049,29.73694073,0,1483,-14,3
1098.682391,-0.000253049,29.69431911,0,1468.476389,-14,3
1098.732391,-0.017911585,29.64423492,0,1475.769068,-17,3
1098.782391,-0.034567072,29.57388838,0,1477.067073,-17,3
1098.832391,-0.039058027,29.52120421,0,1487.111179,-14,3
1098.882391,-0.014181708,29.48144941,0,1489.459476,-14,3
1098.932391,-0.012837806,29.42851267,0,1484.484016,-14,3
1098.982391,-0.016789633,29.41098623,0,1466.481855,-18,3
1099.032391,-0.044227439,29.35146807,0,1457.479436,-18,3
1099.082391,-0.032216666,29.25741572,0,1469.500214,-18,3
1099.132391,-0.005632928,29.15957577,0,1484.517683,-22,3
1099.182391,-0.017808536,29.13136719,0,1464.364256,-22,3
1099.232391,-0.034591462,29.08065767,0,1446.005208,-21.95696722,3
1099.282391,-0.031416867,29.00536909,0,1446.234142,-22,3
1099.332391,-0.030883536,28.92058821,0,1458.926786,-22,3
1099.382391,-0.018133537,28.85672148,0,1462,-22,3
1099.432391,-0.040784147,28.80303696,0,1446.561885,-22,3
1099.482391,-0.020833333,28.71732104,0,1435.387605,-22,3
1099.532391,-0.037883734,28.64745018,0,1434.955512,-22,3
1099.582391,-0.021149382,28.57901609,0,1439.351758,-22,3
1099.632391,-0.03847195,28.50989358,0,1435.075403,-22,3
1099.682391,-0.032997562,28.4397166,0,1427.029839,-22,3
1099.732391,-0.035530488,28.35422346,0,1423,-22,3
1099.782391,-0.048459146,28.29262666,0,1422.821107,-22,3
1099.832391,-0.056936585,28.23971365,0,1421.031693,-22,3
1099.882391,-0.014452439,28.16271171,0,1414.220079,-22,3
1099.932391,-0.026287196,28.09123018,0,1409.647009,-22,3
1099.982391,-0.02,28.03133655,0,1408.505165,-22,3
1100.032391,-0.03534695,27.94951378,0,1406.348542,-22,3
1100.082391,-0.021607317,27.85164685,0,1400.572619,-22,3
1100.132391,-0.039793902,27.76218802,0,1395.0298,-22,3
1100.182391,-0.038165243,27.72005194,0,1391.840185,-22,3
1100.232391,-0.039384146,27.68689934,0,1391.173491,-22,3
1100.282391,-0.047679269,27.64181259,0,1388.513525,-22,3
1100.332391,-0.027204939,27.55660968,0,1384.851758,-22,3
1100.382391,-0.027193294,27.47546503,0,1379.542073,-22,3
1100.432391,-0.026000001,27.40552333,0,1376,-22,3
1100.482391,-0.009399389,27.34747148,0,1374,-22.28598483,3
1100.532391,-0.029293902,27.26432041,0,1371.240476,-22,3
1100.582391,-0.035796342,27.17323011,0,1368.004412,-22,3
1100.632391,-0.024370732,27.1258081,0,1363.843293,-22,3
1100.682391,-0.021835366,27.0587702,0,1360.191736,-22,3
1100.732391,-0.025823171,26.98719423,0,1356.020349,-22,3
1100.782391,-0.036029628,26.93974047,0,1353.205906,-22.27834648,3
1100.832391,-0.029805489,26.8830176,0,1350.671154,-23,3
1100.882391,-0.029367901,26.81222101,0,1348.512185,-23,3
1100.932391,-0.026765854,26.73677917,0,1345.040267,-23,3
1100.982391,-0.045396342,26.66869159,0,1339.692623,-23,3
1101.032391,-0.019253658,26.57995198,0,1335.5452,-23,3
1101.082391,-0.029570732,26.50723061,0,1333.5,-23,3
1101.132391,-0.040908537,26.43626492,0,1331.8636,-23,3
1101.182391,-0.044564024,26.36169846,0,1329.003571,-23,3
1101.232391,-0.017000001,26.29305958,0,1324.688017,-23,3
1101.282391,-0.027227779,26.22133165,0,1319.546795,-23,3
1101.332391,-0.019478396,26.16476078,0,1315.008761,-23,3
1101.382391,-0.034484756,26.09059123,0,1313.355577,-23,3
1101.432391,-0.032215855,26.03186344,0,1310.523718,-23,3
1101.482391,-0.039195124,25.97445069,0,1307.002016,-23,3
1101.532391,-0.039265852,25.8924974,0,1301.841529,-23,3
1101.582391,-0.017195062,25.82276049,0,1298.691818,-23,3
1101.632391,-0.023258536,25.75494927,0,1295.028435,-23,3
1101.682391,-0.027714635,25.69580808,0,1292,-23,3
1101.732391,-0.022533536,25.62978627,0,1289.338235,-22,3
1101.782391,-0.048586875,25.56432168,0,1287,-22,3
1101.832391,-0.03882805,25.51201804,0,1283.344467,-23,3
1101.882391,-0.027786586,25.45047819,0,1279.044231,-23,3
1101.932391,-0.023915432,25.36722225,0,1274.559924,-23,3
1101.982391,-0.025210366,25.30078146,0,1270.720703,-23,3
1102.032391,-0.051080488,25.23049694,0,1267.862302,-23,3
1102.082391,-0.052936584,25.16606445,0,1264.508824,-22,3
1102.132391,-0.043727439,25.12467944,0,1261.698092,-22,3
1102.182391,-0.035492591,25.04593616,0,1257.989706,-22,3
1102.232391,-0.023442073,24.97911651,0,1254.098214,-22,3
1102.282391,-0.028067072,24.93198188,0,1250.199618,-22,3
1102.332391,-0.022957408,24.86242356,0,1247.6675,-23,3
1102.382391,-0.017635367,24.77681695,0,1244.003782,-22.96322313,3
1102.432391,-0.022861585,24.68141644,0,1240.665476,-22,3
1102.482391,-0.02750305,24.5998138,0,1237.507172,-23,3
1102.532391,-0.015839634,24.5243281,0,1235.030118,-23,3
1102.582391,-0.020687805,24.48417641,0,1230.342293,-22,3
1102.632391,-0.026000001,24.44144424,0,1226.2112,-22,3
1102.682391,-0.030830489,24.39276553,0,1222.5034,-22.96181103,3
1102.732391,-0.040533951,24.3153976,0,1220,-22,3
1102.782391,-0.028559757,24.22404273,0,1217.6786,-22,3
1102.832391,-0.021547561,24.1607523,0,1214.53189,-22.93710938,3
1102.882391,-0.044001219,24.10300302,0,1209.844963,-23,3
1102.932391,-0.038293976,24.04394192,0,1205.3668,-23,3
1102.982391,-0.031987807,23.97237052,0,1202.505297,-23,3
1103.032391,-0.034915664,23.89974977,0,1200.353626,-23,3
1103.082391,-0.03180366,23.82747304,0,1197.188248,-23,3
1103.132391,-0.027000001,23.75068702,0,1194.057752,-23,3
1103.182391,-0.02132378,23.68134766,0,1190.854883,-23,3
1103.232391,-0.040962964,23.62576543,0,1187.077148,-23,3
1103.282391,-0.027367074,23.56612411,0,1182.998633,-23,3
1103.332391,-0.027220732,23.50716315,0,1180.349812,-23,3
1103.382391,-0.030691462,23.41278766,0,1177.174773,-23,3
1103.432391,-0.035453702,23.32114904,0,1173.545349,-23,3
1103.482391,-0.031944447,23.25573797,0,1170.349074,-23,3
1103.532391,-0.018059147,23.19085506,0,1166.987185,-23,3
1103.582391,-0.022483537,23.12310755,0,1162.041057,-23,3
1103.632391,-0.022449391,23.06949832,0,1158.3375,-23,3
1103.682391,-0.011670732,23.03259601,0,1155.876891,-23,3
1103.732391,-0.019524389,22.97802918,0,1152.616477,-23,3
1103.782391,-0.020973171,22.9013304,0,1149.842176,-23,3
1103.832391,-0.021117683,22.828422,0,1146.760465,-23,3
1103.882391,-0.033089759,22.7400148,0,1142.503629,-23,3
1103.932391,-0.019584756,22.66146841,0,1138.04375,-23,3
1103.982391,-0.035320122,22.59921083,0,1134.555,-23,3
1104.032391,-0.034466465,22.53934577,0,1132.510685,-23,3
1104.082391,-0.022117683,22.4662451,0,1128.726953,-23,3
1104.132391,-0.028181708,22.42334548,0,1125.851739,-23,3
1104.182391,-0.027329879,22.34843575,0,1122.507645,-23,3
1104.232391,-0.016503049,22.25737676,0,1117.70122,-23,3
1104.282391,-0.034000002,22.20536835,0,1112.842035,-23,3
1104.332391,-0.031883536,22.13747189,0,1110.008402,-23,3
1104.382391,-0.030381707,22.07256047,0,1107.722266,-23,3
1104.432391,-0.032784146,22.00951728,0,1104.0502,-23,3
1104.482391,-0.022833333,21.93453307,0,1101.516602,-23,3
1104.532391,-0.02294939,21.86377958,0,1097.710465,-23,3
1104.582391,-0.026295122,21.77379933,0,1093.089919,-23,3
1104.632391,-0.041112198,21.69754258,0,1087.545041,-23,3
1104.682391,-0.036431926,21.64522816,0,1085.3714,-23,3
1104.732391,-0.031246952,21.57910206,0,1083.678427,-23,3
1104.782391,-0.021574691,21.52232416,2.295347388,1082.010861,-23,3
1104.832391,-0.038431481,21.44685579,10.93498119,1076.1964,-23,3
1104.882391,-0.021629268,21.37142162,19.70138914,1075,-23,3
1104.932391,-0.024832927,21.29867036,19.84765625,1081.485217,-23,3
1104.982391,-0.012115854,21.24548549,19.84765625,1084.5,-10.72286821,3
1105.032391,0.001189024,21.22278595,19.84765625,1076.074225,-5.797637788,3
1105.082391,-0.000872892,21.19721366,19.84765625,1073.508135,-1.0472656,3
1105.132391,-0.006909147,21.1744117,19.84765625,1077.099242,5.284469687,3
1105.182391,0.000191463,21.14443336,19.84765625,1091.521074,9.623109274,3
1105.232391,0.007823171,21.13459205,19.84719738,1091.910714,14.01377952,3
1105.282391,0.028040853,21.13767775,19.84765625,1102.5,18.54806205,3
1105.332391,-0.008643902,21.15659304,19.84765625,1108.7896,26.82804885,3
1105.382391,0.033060975,21.16354802,19.699727,1124.413983,32,3
1105.432391,0.031425611,21.16913885,19.84765625,1148.614038,37.83423079,3
1105.482391,0.055390244,21.22045203,19.84462669,1161.432203,42.59110167,3
1105.532391,0.059628659,21.29197574,19.84765625,1160.5,51,3
1105.582391,0.064580864,21.36698332,19.84449593,1143.635465,59.55563911,3
1105.632391,0.061977441,21.44798089,19.84765625,1132.597244,64.22479995,3
1105.682391,0.058288887,21.53664331,19.84765625,1124.059375,67.95165292,3
1105.732391,0.07144817,21.66831225,19.84765625,1134.231589,76.10852717,3
1105.782391,0.068378661,21.76324789,19.69952435,1145.818496,82.22892564,3
1105.832391,0.081257927,21.8626127,19.83901203,1147.679563,87.91230158,3
1105.882391,0.078730486,21.97008443,19.6953125,1135.451562,87.73068181,3
1105.932391,0.075085977,22.05075351,19.84765625,1120.559664,87,3
1105.982391,0.081972561,22.16263039,19.6953125,1117.005297,88,3
1106.032391,0.079787953,22.27636637,19.84376486,1124.435795,87,3
1106.082391,0.092904878,22.38901088,19.6953125,1131.123504,89,3
1106.132391,0.062818294,22.5237122,19.546875,1133.470259,88,3
1106.182391,0.066830865,22.69458352,19.08620443,1134.813095,87.72192307,3
1106.232391,0.059387196,22.84234539,17.8802711,1144.615234,84.75819673,3
1106.282391,0.065042171,22.94951273,15.60360292,1148.4562,78.92598431,3
1106.332391,0.077963412,23.04153736,14.08993552,1146.934542,69.17671751,3
1106.382391,0.060090853,23.10150868,14.08984375,1148.402756,61.5504001,3
1106.432391,0.053957317,23.17602952,14.23206011,1144.198589,57.82499999,3
1106.482391,0.049490853,23.24980146,14.70132607,1146,48,3
1106.532391,0.041890244,23.30648145,15.30946462,1153.169291,51.18960004,3
1106.582391,0.048671953,23.36477844,16.82609332,1167.499138,53.96567795,3
1106.632391,0.049797563,23.43773671,19.24990556,1177.275581,54.78023258,3
1106.682391,0.045638889,23.49210266,19.6953125,1175.369397,61.3866379,3
1106.732391,0.047009147,23.52396038,19.6953125,1178.956731,65.69423071,3
1106.782391,0.063323779,23.57574648,19.6953125,1201.323413,73.53255812,3
1106.832391,0.075140241,23.65060332,19.6953125,1209.318347,78.22868855,3
1106.882391,0.078550611,23.74357999,19.6953125,1199.685331,81,3
1106.932391,0.085496338,23.84050836,19.6953125,1183.5,81.26269231,3
1106.982391,0.081117469,23.95350073,19.6953125,1191.021342,82,3
1107.032391,0.062787198,24.08684906,19.6953125,1209.876271,83,3
1107.082391,0.053040854,24.2445634,19.6953125,1218.868452,83,3
1107.132391,0.087547559,24.3917329,19.69809053,1214.3716,82.39390245,3
1107.182391,0.076731483,24.51703951,19.6953125,1211.507906,82,3
1107.232391,0.084701217,24.59142492,19.6953125,1222.085686,82.45564518,3
1107.282391,0.064626827,24.66171907,19.6953125,1237.7608,81,3
1107.332391,0.072705487,24.74551447,19.6953125,1240.03563,81.91299212,3
1107.382391,0.092175612,24.84752341,19.6953125,1239.407061,81,3
1107.432391,0.077712807,24.94965937,19.6953125,1241.932317,81.37066114,3
1107.482391,0.069503047,25.02630188,19.6953125,1249.304389,81.96544714,3
1107.532391,0.051797561,25.08114459,19.6953125,1260.429375,82,3
1107.582391,0.066601217,25.15828323,19.6953125,1264.571573,82,3
1107.632391,0.060661585,25.25668471,19.6953125,1267.442017,82,3
1107.682391,0.069285364,25.36164565,19.6953125,1270.874414,81,3
1107.732391,0.0716189,25.46368912,19.6953125,1278.46875,81,3
1107.782391,0.064513412,25.56227045,19.6953125,1284.390984,81,3
1107.832391,0.069516461,25.68026901,19.39453125,1288.846976,81,3
1107.882391,0.067179877,25.80007123,18.93482467,1290.456653,80,3
1107.932391,0.061713415,25.88789168,16.73406684,1294.047024,76.10992064,3
1107.982391,0.05029573,25.9689533,10.89640922,1296.169643,67.17499996,3
1108.032391,0.053405487,26.06478993,0.150006657,1298.074606,60.38237705,3
1108.082391,0.070833951,26.12737445,0,1293.491734,46.1920634,3
1108.132391,0.054797562,26.17467442,0,1295.782331,37.66353375,3
1108.182391,0.01974939,26.20363088,0,1305.126,28.38292683,3
1108.232391,0.025911586,26.24768161,0,1301.925403,17.36290322,3
1108.282391,0.018837804,26.23475059,0,1296.857443,13.41703701,3
1108.332391,0.017484145,26.20186005,0,1298.2106,8.781300767,3
1108.382391,0.000819512,26.19350114,0,1307.969017,5.045798306,3
1108.432391,0.007676544,26.19677151,0,1312.197222,-1.573809527,3
1108.482391,-2.74E-05,26.20603732,0,1306.876016,-3.398760354,3
1108.532391,-0.004040854,26.21372373,0,1305.052099,-4.761068752,3
1108.582391,-0.003692073,26.1729628,0,1304.3682,-7.270930211,3
1108.632391,-0.015534757,26.11403753,0,1296.751327,-10,3
1108.682391,-0.020929878,26.06613512,0,1289.015041,-12,3
1108.732391,-0.006945784,26.0228138,0,1279.642045,-14,3
